model_type,pretrained_seed,fold,downstream_seed,LR,weight_decay,best_epoch,val_ECE_mean,val_auprc_mean,val_auroc_mean,val_average_precision_mean,val_balanced_accuracy_mean,val_f1_mean,val_loss,val_mcc_mean,val_optimal_threshold_mean,val_pos_lr_mean,val_ppv_mean,val_precision_mean,val_recall_mean,val_sensitivity_mean,val_specificity_mean,val_supervised_loss
Vanilla_Clip_with_Frozen_VAE,0,2,3,0.0005,1.0,10,0.10295917093753815,0.7582146525382996,0.6383262872695923,0.7582146525382996,0.6498406529426575,0.630630612373352,0.6677461862564087,0.2890594005584717,0.6894999146461487,2.4184916019439697,0.8235294222831726,0.8235294222831726,0.510948896408081,0.510948896408081,0.7887324094772339,0.6677461862564087
Vanilla_Clip_with_Frozen_VAE,0,2,3,5e-05,0.0,91,0.1386536806821823,0.7476714849472046,0.6326719522476196,0.7476714849472046,0.622134268283844,0.7399267554283142,0.6805113554000854,0.24345643818378448,0.5362638831138611,1.4955161809921265,0.7426470518112183,0.7426470518112183,0.7372262477874756,0.7372262477874756,0.5070422291755676,0.6805113554000854
Vanilla_Clip_with_Frozen_VAE,0,2,3,5e-05,0.01,41,0.10351479053497314,0.7421146631240845,0.6074843406677246,0.7421146631240845,0.5916520953178406,0.6639999747276306,0.6795699596405029,0.17448611557483673,0.6615403890609741,1.4338200092315674,0.7345132827758789,0.7345132827758789,0.6058394312858582,0.6058394312858582,0.577464759349823,0.6795699596405029
Vanilla_Clip_with_Frozen_VAE,0,2,3,5e-05,0.1,50,0.09565342962741852,0.7394293546676636,0.6287652850151062,0.7394293546676636,0.6159144639968872,0.6611570119857788,0.6786324977874756,0.219858780503273,0.6500697731971741,1.65839421749115,0.761904776096344,0.761904776096344,0.5839415788650513,0.5839415788650513,0.6478873491287231,0.6786324977874756
Vanilla_Clip_with_Frozen_VAE,0,2,3,5e-05,1.0,106,0.11161885410547256,0.7624714374542236,0.6533360481262207,0.7624714374542236,0.6269147992134094,0.5490196347236633,0.6684055328369141,0.2575637102127075,0.7816796898841858,2.6383543014526367,0.8358209133148193,0.8358209133148193,0.40875911712646484,0.40875911712646484,0.8450704216957092,0.6684055328369141
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.001,0.0,45,0.03755268082022667,0.721311628818512,0.628831148147583,0.721311628818512,0.6075721383094788,0.7136150002479553,0.6683362722396851,0.2188754826784134,0.591552734375,1.4172494411468506,0.6972476840019226,0.6972476840019226,0.7307692170143127,0.7307692170143127,0.484375,0.6683362722396851
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.001,0.01,4,0.10353195667266846,0.6778662800788879,0.5890925526618958,0.6778662800788879,0.5955528616905212,0.6700000166893005,0.7146501541137695,0.18753337860107422,0.6146383881568909,1.4217506647109985,0.6979166865348816,0.6979166865348816,0.6442307829856873,0.6442307829856873,0.546875,0.7146501541137695
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.001,0.1,30,0.07493503391742706,0.7109439969062805,0.6177133321762085,0.7109439969062805,0.6111778616905212,0.6101694703102112,0.6728081703186035,0.21783709526062012,0.7121953964233398,1.7489879131317139,0.7397260069847107,0.7397260069847107,0.5192307829856873,0.5192307829856873,0.703125,0.6728081703186035
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.001,1.0,8,0.05237920582294464,0.7108232378959656,0.6173377633094788,0.7108232378959656,0.6027644276618958,0.6492146849632263,0.6851540207862854,0.19974564015865326,0.5624027848243713,1.526153802871704,0.7126436829566956,0.7126436829566956,0.5961538553237915,0.5961538553237915,0.609375,0.6851540207862854
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.0001,0.0,25,0.15437036752700806,0.6989996433258057,0.596754789352417,0.6989996433258057,0.5799278616905212,0.40287768840789795,0.7507086396217346,0.19115036725997925,0.8637531995773315,2.461538553237915,0.800000011920929,0.800000011920929,0.26923078298568726,0.26923078298568726,0.890625,0.7507086396217346
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.0001,0.01,31,0.15073704719543457,0.653666615486145,0.5665565133094788,0.653666615486145,0.5817307829856873,0.7256637215614319,0.7707667350769043,0.17801779508590698,0.507062554359436,1.2615385055541992,0.6721311211585999,0.6721311211585999,0.7884615659713745,0.7884615659713745,0.375,0.7707667350769043
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.0001,0.1,29,0.1402340680360794,0.7151838541030884,0.6326622366905212,0.7151838541030884,0.606370210647583,0.7698744535446167,0.7469366788864136,0.26003557443618774,0.4732982814311981,1.3166368007659912,0.6814814805984497,0.6814814805984497,0.8846153616905212,0.8846153616905212,0.328125,0.7469366788864136
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.0001,1.0,60,0.14680947363376617,0.7213841080665588,0.6484375,0.7213841080665588,0.6322115659713745,0.76106196641922,0.7631990313529968,0.2879699468612671,0.48821303248405457,1.4700855016708374,0.7049180269241333,0.7049180269241333,0.8269230723381042,0.8269230723381042,0.4375,0.7631990313529968
Vanilla_Clip_with_Frozen_VAE,0,3,3,1e-05,0.0,49,0.1597684770822525,0.6342074275016785,0.5280949473381042,0.6342074275016785,0.5522836446762085,0.721030056476593,0.7995325326919556,0.12027501314878464,0.49591976404190063,1.148717999458313,0.6511628031730652,0.6511628031730652,0.807692289352417,0.807692289352417,0.296875,0.7995325326919556
Vanilla_Clip_with_Frozen_VAE,0,3,3,1e-05,0.01,158,0.1564067304134369,0.6589257121086121,0.5812800526618958,0.6589257121086121,0.5949519276618958,0.6458333134651184,0.8031816482543945,0.18465203046798706,0.6776155233383179,1.4674556255340576,0.7045454382896423,0.7045454382896423,0.5961538553237915,0.5961538553237915,0.59375,0.8031816482543945
Vanilla_Clip_with_Frozen_VAE,0,3,3,1e-05,0.1,75,0.15109118819236755,0.6463303565979004,0.5482271909713745,0.6463303565979004,0.5961538553237915,0.692307710647583,0.7925444841384888,0.19230769574642181,0.5878425240516663,1.384615421295166,0.692307710647583,0.692307710647583,0.692307710647583,0.692307710647583,0.5,0.7925444841384888
Vanilla_Clip_with_Frozen_VAE,0,3,3,1e-05,1.0,61,0.1353732943534851,0.6399614214897156,0.5465745329856873,0.6399614214897156,0.5739182829856873,0.6699029207229614,0.7871953845024109,0.14699968695640564,0.6077903509140015,1.2867132425308228,0.6764705777168274,0.6764705777168274,0.6634615659713745,0.6634615659713745,0.484375,0.7871953845024109
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.0005,0.0,67,0.15467777848243713,0.7961873412132263,0.7241586446762085,0.7961873412132263,0.6772836446762085,0.6628571152687073,0.6743074655532837,0.34857022762298584,0.8401634097099304,2.7455620765686035,0.8169013857841492,0.8169013857841492,0.557692289352417,0.557692289352417,0.796875,0.6743074655532837
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.0005,0.01,16,0.10534919053316116,0.7461907267570496,0.663161039352417,0.7461907267570496,0.643629789352417,0.6772486567497253,0.6718829870223999,0.2790183126926422,0.6258784532546997,1.8754578828811646,0.7529411911964417,0.7529411911964417,0.6153846383094788,0.6153846383094788,0.671875,0.6718829870223999
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.0005,0.1,19,0.11282958090305328,0.727558434009552,0.6170372366905212,0.727558434009552,0.637620210647583,0.7383177280426025,0.6920101046562195,0.2811308205127716,0.5536013841629028,1.5682382583618164,0.7181817889213562,0.7181817889213562,0.7596153616905212,0.7596153616905212,0.515625,0.6920101046562195
Vanilla_Clip_with_Frozen_VAE,0,3,3,0.0005,1.0,9,0.10515458881855011,0.7053366303443909,0.6179386973381042,0.7053366303443909,0.6015625,0.5942857265472412,0.6874086856842041,0.19968938827514648,0.6472059488296509,1.6842105388641357,0.7323943376541138,0.7323943376541138,0.5,0.5,0.703125,0.6874086856842041
Vanilla_Clip_with_Frozen_VAE,0,3,3,5e-05,0.0,56,0.15155072510242462,0.688169002532959,0.6272535920143127,0.688169002532959,0.6490384340286255,0.6440678238868713,0.7531633973121643,0.29201945662498474,0.7576871514320374,2.192307710647583,0.7808219194412231,0.7808219194412231,0.5480769276618958,0.5480769276618958,0.75,0.7531633973121643
Vanilla_Clip_with_Frozen_VAE,0,3,3,5e-05,0.01,74,0.16048890352249146,0.67554771900177,0.6053184866905212,0.67554771900177,0.6171875,0.6701030731201172,0.7685211896896362,0.2282177358865738,0.6962403059005737,1.600000023841858,0.7222222089767456,0.7222222089767456,0.625,0.625,0.609375,0.7685211896896362
Vanilla_Clip_with_Frozen_VAE,0,3,3,5e-05,0.1,95,0.13595308363437653,0.6978885531425476,0.6497896909713745,0.6978885531425476,0.6508413553237915,0.7164179086685181,0.7342535853385925,0.29658010601997375,0.6341643333435059,1.7723076343536377,0.7422680258750916,0.7422680258750916,0.692307710647583,0.692307710647583,0.609375,0.7342535853385925
Vanilla_Clip_with_Frozen_VAE,0,3,3,5e-05,1.0,73,0.14084641635417938,0.6917765736579895,0.625,0.6917765736579895,0.645432710647583,0.6875,0.7718325257301331,0.2828214764595032,0.6673837900161743,1.8461538553237915,0.75,0.75,0.6346153616905212,0.6346153616905212,0.65625,0.7718325257301331
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.001,0.0,10,0.04441368579864502,0.7540661096572876,0.6387534141540527,0.7540661096572876,0.6300012469291687,0.7076923251152039,0.6395853757858276,0.25120511651039124,0.616221010684967,1.6363219022750854,0.7516340017318726,0.7516340017318726,0.6686046719551086,0.6686046719551086,0.5913978219032288,0.6395853757858276
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.001,0.01,23,0.08392777293920517,0.7429120540618896,0.6455051302909851,0.7429120540618896,0.6321892738342285,0.7352941036224365,0.6356309056282043,0.2619337737560272,0.568743109703064,1.5717955827713013,0.7440476417541504,0.7440476417541504,0.7267441749572754,0.7267441749572754,0.5376344323158264,0.6356309056282043
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.001,0.1,19,0.11347918212413788,0.7548775672912598,0.6500375270843506,0.7548775672912598,0.6329082250595093,0.7116564512252808,0.6508485674858093,0.2571376860141754,0.5359506011009216,1.6505508422851562,0.7532467246055603,0.7532467246055603,0.6744186282157898,0.6744186282157898,0.5913978219032288,0.6508485674858093
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.001,1.0,197,0.08226564526557922,0.7706978917121887,0.678607165813446,0.7706978917121887,0.6462553143501282,0.6385964751243591,0.6330732703208923,0.28228405117988586,0.6957043409347534,2.2365221977233887,0.8053097128868103,0.8053097128868103,0.5290697813034058,0.5290697813034058,0.7634408473968506,0.6330732703208923
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.0001,0.0,27,0.12817320227622986,0.7480581402778625,0.6406601667404175,0.7480581402778625,0.6366904377937317,0.7267267107963562,0.6972033381462097,0.26720476150512695,0.5574143528938293,1.6356104612350464,0.7515528202056885,0.7515528202056885,0.7034883499145508,0.7034883499145508,0.5698924660682678,0.6972033381462097
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.0001,0.01,9,0.14227701723575592,0.7180692553520203,0.5792698264122009,0.7180692553520203,0.5816454291343689,0.7774935960769653,0.7133694291114807,0.20576262474060059,0.4054292142391205,1.2266573905944824,0.6940639019012451,0.6940639019012451,0.8837209343910217,0.8837209343910217,0.2795698940753937,0.7133694291114807
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.0001,0.1,13,0.13146831095218658,0.7476502656936646,0.6260315179824829,0.7476502656936646,0.6167479157447815,0.5808823704719543,0.6957086324691772,0.22990210354328156,0.7508168816566467,2.034053087234497,0.7900000214576721,0.7900000214576721,0.4593023359775543,0.4593023359775543,0.774193525314331,0.6957086324691772
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.0001,1.0,46,0.14507554471492767,0.7258878946304321,0.6194673776626587,0.7258878946304321,0.6167792081832886,0.7051671743392944,0.7624018788337708,0.22685036063194275,0.6440563797950745,1.5297788381576538,0.7388535141944885,0.7388535141944885,0.6744186282157898,0.6744186282157898,0.5591397881507874,0.7624018788337708
Vanilla_Clip_with_Frozen_VAE,0,4,3,1e-05,0.0,185,0.1053910106420517,0.7493741512298584,0.6359714865684509,0.7493741512298584,0.6295636296272278,0.7018633484840393,0.6880636215209961,0.2495308667421341,0.6297327280044556,1.651319980621338,0.753333330154419,0.753333330154419,0.6569767594337463,0.6569767594337463,0.602150559425354,0.6880636215209961
Vanilla_Clip_with_Frozen_VAE,0,4,3,1e-05,0.01,133,0.1068117693066597,0.7480983138084412,0.631095290184021,0.7480983138084412,0.6300012469291687,0.7076923251152039,0.6879015564918518,0.25120511651039124,0.6313653588294983,1.6363219022750854,0.7516340017318726,0.7516340017318726,0.6686046719551086,0.6686046719551086,0.5913978219032288,0.6879015564918518
Vanilla_Clip_with_Frozen_VAE,0,4,3,1e-05,0.1,149,0.10281229019165039,0.7551367878913879,0.6357214450836182,0.7551367878913879,0.6093398332595825,0.5899280309677124,0.6850388646125793,0.21304070949554443,0.749803364276886,1.847383737564087,0.7735849022865295,0.7735849022865295,0.4767441749572754,0.4767441749572754,0.7419354915618896,0.6850388646125793
Vanilla_Clip_with_Frozen_VAE,0,4,3,1e-05,1.0,156,0.10735740512609482,0.7455147504806519,0.6365966200828552,0.7455147504806519,0.6100900173187256,0.6853582262992859,0.6926644444465637,0.21181735396385193,0.6246467232704163,1.5250446796417236,0.7382550239562988,0.7382550239562988,0.6395348906517029,0.6395348906517029,0.5806451439857483,0.6926644444465637
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.0005,0.0,10,0.10121509432792664,0.7358664870262146,0.6559764742851257,0.7358664870262146,0.6462865471839905,0.7485380172729492,0.6609365344047546,0.29117485880851746,0.5274941325187683,1.6478404998779297,0.7529411911964417,0.7529411911964417,0.7441860437393188,0.7441860437393188,0.5483871102333069,0.6609365344047546
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.0005,0.01,11,0.12850482761859894,0.7822980284690857,0.673105776309967,0.7822980284690857,0.6695111393928528,0.6757678985595703,0.644679844379425,0.32483288645744324,0.6956778168678284,2.4331395626068115,0.8181818127632141,0.8181818127632141,0.5755813717842102,0.5755813717842102,0.7634408473968506,0.644679844379425
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.0005,0.1,6,0.05238475278019905,0.7663297653198242,0.6396599411964417,0.7663297653198242,0.6209677457809448,0.609929084777832,0.6458759903907776,0.2343381941318512,0.6901044845581055,1.9375,0.7818182110786438,0.7818182110786438,0.5,0.5,0.7419354915618896,0.6458759903907776
Vanilla_Clip_with_Frozen_VAE,0,4,3,0.0005,1.0,8,0.11388033628463745,0.7505775094032288,0.6426606774330139,0.7505775094032288,0.6454113721847534,0.738095223903656,0.6651187539100647,0.28579288721084595,0.5063087940216064,1.676162838935852,0.7560975551605225,0.7560975551605225,0.7209302186965942,0.7209302186965942,0.5698924660682678,0.6651187539100647
Vanilla_Clip_with_Frozen_VAE,0,4,3,5e-05,0.0,27,0.10479575395584106,0.7371024489402771,0.6320329904556274,0.7371024489402771,0.6327519416809082,0.673202633857727,0.6924656629562378,0.2534478008747101,0.6913151741027832,1.7965116500854492,0.7686567306518555,0.7686567306518555,0.5988371968269348,0.5988371968269348,0.6666666865348816,0.6924656629562378
Vanilla_Clip_with_Frozen_VAE,0,4,3,5e-05,0.01,27,0.09766727685928345,0.7374981641769409,0.6322205662727356,0.7374981641769409,0.6382845640182495,0.7138461470603943,0.6839485764503479,0.2672112286090851,0.6286122798919678,1.6951602697372437,0.758169949054718,0.758169949054718,0.6744186282157898,0.6744186282157898,0.602150559425354,0.6839485764503479
Vanilla_Clip_with_Frozen_VAE,0,4,3,5e-05,0.1,13,0.10091758519411087,0.7169264554977417,0.5890222787857056,0.7169264554977417,0.5889909863471985,0.553505539894104,0.7128710150718689,0.17559418082237244,0.7330542802810669,1.6896802186965942,0.7575757503509521,0.7575757503509521,0.4360465109348297,0.4360465109348297,0.7419354915618896,0.7128710150718689
Vanilla_Clip_with_Frozen_VAE,0,4,3,5e-05,1.0,53,0.10677771270275116,0.7479760646820068,0.646661639213562,0.7479760646820068,0.627531886100769,0.7094801068305969,0.6908616423606873,0.24705421924591064,0.6027246117591858,1.6082289218902588,0.7483870983123779,0.7483870983123779,0.6744186282157898,0.6744186282157898,0.5806451439857483,0.6908616423606873
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.001,0.0,82,0.03389018401503563,0.7399093508720398,0.6407690048217773,0.7399093508720398,0.6376727819442749,0.7136150002479553,0.6494950652122498,0.2672150433063507,0.6672145128250122,1.6828571557998657,0.7524752616882324,0.7524752616882324,0.6785714030265808,0.6785714030265808,0.5967742204666138,0.6494950652122498
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.001,0.01,0,0.08333441615104675,0.7248433828353882,0.6601382493972778,0.7248433828353882,0.6610022783279419,0.7149758338928223,0.6436849236488342,0.3097359240055084,0.6499624848365784,1.9506802558898926,0.7789473533630371,0.7789473533630371,0.6607142686843872,0.6607142686843872,0.6612903475761414,0.6436849236488342
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.001,0.1,10,0.02247963286936283,0.6310738921165466,0.4462125599384308,0.6310738921165466,0.5133928656578064,0.052173912525177,0.6808570623397827,0.09854836016893387,0.7188222408294678,1.0,1.0,1.0,0.02678571455180645,0.02678571455180645,1.0,0.6808570623397827
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.001,1.0,34,0.08147692680358887,0.7719021439552307,0.6360887289047241,0.7719021439552307,0.5992223620414734,0.6761904954910278,0.6450679898262024,0.19161280989646912,0.5890493988990784,1.4556878805160522,0.7244898080825806,0.7244898080825806,0.6339285969734192,0.6339285969734192,0.5645161271095276,0.6450679898262024
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.0001,0.0,86,0.11220943927764893,0.8242164254188538,0.7171658873558044,0.8242164254188538,0.7102534770965576,0.7450980544090271,0.6278746128082275,0.4034383296966553,0.6278033256530762,2.6294643878936768,0.8260869383811951,0.8260869383811951,0.6785714030265808,0.6785714030265808,0.7419354915618896,0.6278746128082275
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.0001,0.01,56,0.09296023100614548,0.7792918682098389,0.7088133692741394,0.7792918682098389,0.6843317747116089,0.7164179086685181,0.6341062188148499,0.35320809483528137,0.6787393093109131,2.3445377349853516,0.8089887499809265,0.8089887499809265,0.6428571343421936,0.6428571343421936,0.725806474685669,0.6341062188148499
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.0001,0.1,94,0.11559437960386276,0.8006613850593567,0.6967166066169739,0.8006613850593567,0.6559619903564453,0.6057142615318298,0.65565025806427,0.310829222202301,0.7888853549957275,2.9339284896850586,0.841269850730896,0.841269850730896,0.4732142984867096,0.4732142984867096,0.8387096524238586,0.65565025806427
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.0001,1.0,22,0.07666517049074173,0.7562198042869568,0.6768433451652527,0.7562198042869568,0.6638824939727783,0.6595744490623474,0.6591235399246216,0.31648093461990356,0.6968532800674438,2.451530694961548,0.8157894611358643,0.8157894611358643,0.5535714030265808,0.5535714030265808,0.774193525314331,0.6591235399246216
Vanilla_Clip_with_Frozen_VAE,0,5,3,1e-05,0.0,295,0.11441048979759216,0.7232349514961243,0.5969182252883911,0.7232349514961243,0.5878456234931946,0.5837838053703308,0.7352946400642395,0.17050333321094513,0.717598021030426,1.5733082294464111,0.7397260069847107,0.7397260069847107,0.4821428656578064,0.4821428656578064,0.6935483813285828,0.7352946400642395
Vanilla_Clip_with_Frozen_VAE,0,5,3,1e-05,0.01,157,0.14376579225063324,0.6917030215263367,0.554579496383667,0.6917030215263367,0.562067985534668,0.488095223903656,0.7379569411277771,0.12725281715393066,0.755949854850769,1.5130952596664429,0.7321428656578064,0.7321428656578064,0.3660714328289032,0.3660714328289032,0.7580645084381104,0.7379569411277771
Vanilla_Clip_with_Frozen_VAE,0,5,3,1e-05,0.1,505,0.1325373649597168,0.742980420589447,0.6422811150550842,0.742980420589447,0.6438652276992798,0.7363636493682861,0.7196917533874512,0.2839924395084381,0.5931455492973328,1.6607142686843872,0.75,0.75,0.7232142686843872,0.7232142686843872,0.5645161271095276,0.7196917533874512
Vanilla_Clip_with_Frozen_VAE,0,5,3,1e-05,1.0,252,0.11050017178058624,0.7348337173461914,0.6071428656578064,0.7348337173461914,0.6084389686584473,0.5978260636329651,0.7150851488113403,0.21088892221450806,0.7259424924850464,1.7909663915634155,0.7638888955116272,0.7638888955116272,0.4910714328289032,0.4910714328289032,0.725806474685669,0.7150851488113403
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.0005,0.0,19,0.12606573104858398,0.7737534046173096,0.6843317747116089,0.7737534046173096,0.6591301560401917,0.734883725643158,0.6434354186058044,0.31012704968452454,0.5416903495788574,1.8221726417541504,0.7669903039932251,0.7669903039932251,0.7053571343421936,0.7053571343421936,0.6129032373428345,0.6434354186058044
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.0005,0.01,36,0.06294728815555573,0.7846665382385254,0.6464573740959167,0.7846665382385254,0.6116071343421936,0.7232142686843872,0.6548013687133789,0.2232142835855484,0.602073073387146,1.4464285373687744,0.7232142686843872,0.7232142686843872,0.7232142686843872,0.7232142686843872,0.5,0.6548013687133789
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.0005,0.1,7,0.07097408175468445,0.8235054016113281,0.6892281174659729,0.8235054016113281,0.6810196042060852,0.6285714507102966,0.6240426301956177,0.36076852679252625,0.6886303424835205,3.8058035373687744,0.8730158805847168,0.8730158805847168,0.4910714328289032,0.4910714328289032,0.8709677457809448,0.6240426301956177
Vanilla_Clip_with_Frozen_VAE,0,5,3,0.0005,1.0,12,0.07402221858501434,0.7862556576728821,0.6765552759170532,0.7862556576728821,0.6754032373428345,0.7035176157951355,0.6373623013496399,0.33601075410842896,0.623186469078064,2.279411792755127,0.8045976758003235,0.8045976758003235,0.625,0.625,0.725806474685669,0.6373623013496399
Vanilla_Clip_with_Frozen_VAE,0,5,3,5e-05,0.0,54,0.10240871459245682,0.7597059607505798,0.6644585132598877,0.7597059607505798,0.648329496383667,0.7420814633369446,0.6615655422210693,0.2936922311782837,0.517324686050415,1.6812169551849365,0.752293586730957,0.752293586730957,0.7321428656578064,0.7321428656578064,0.5645161271095276,0.6615655422210693
Vanilla_Clip_with_Frozen_VAE,0,5,3,5e-05,0.01,63,0.09358315169811249,0.7378496527671814,0.6322004795074463,0.7378496527671814,0.6265841126441956,0.512499988079071,0.6814076900482178,0.27127397060394287,0.7711203694343567,3.242347002029419,0.8541666865348816,0.8541666865348816,0.3660714328289032,0.3660714328289032,0.8870967626571655,0.6814076900482178
Vanilla_Clip_with_Frozen_VAE,0,5,3,5e-05,0.1,77,0.0902850404381752,0.7579851150512695,0.6454492807388306,0.7579851150512695,0.632488489151001,0.656410276889801,0.668778121471405,0.25406989455223083,0.6461595892906189,1.864661693572998,0.7710843086242676,0.7710843086242676,0.5714285969734192,0.5714285969734192,0.6935483813285828,0.668778121471405
Vanilla_Clip_with_Frozen_VAE,0,5,3,5e-05,1.0,79,0.1392652839422226,0.7535260319709778,0.6406970024108887,0.7535260319709778,0.6376727819442749,0.7136150002479553,0.6784654259681702,0.2672150433063507,0.602806031703949,1.6828571557998657,0.7524752616882324,0.7524752616882324,0.6785714030265808,0.6785714030265808,0.5967742204666138,0.6784654259681702
Vanilla_Clip_with_Frozen_VAE,0,1,4,0.001,0.0,17,0.05846753343939781,0.7034690976142883,0.6104815006256104,0.7034690976142883,0.6010046005249023,0.5358490347862244,0.6594937443733215,0.21044191718101501,0.6481014490127563,1.905300498008728,0.7244898080825806,0.7244898080825806,0.42514970898628235,0.42514970898628235,0.7768595218658447,0.6594937443733215
Vanilla_Clip_with_Frozen_VAE,0,1,4,0.001,0.01,88,0.04408372938632965,0.706538200378418,0.6025634407997131,0.706538200378418,0.5811104774475098,0.6338461637496948,0.6555412411689758,0.16090065240859985,0.5186852216720581,1.3568862676620483,0.6518987417221069,0.6518987417221069,0.6167664527893066,0.6167664527893066,0.5454545617103577,0.6555412411689758
Vanilla_Clip_with_Frozen_VAE,0,1,4,0.001,0.1,18,0.0174284465610981,0.6873031258583069,0.6099123954772949,0.6873031258583069,0.5894492268562317,0.4960629940032959,0.6612709760665894,0.19230905175209045,0.6374114751815796,1.9019460678100586,0.7241379022598267,0.7241379022598267,0.3772455155849457,0.3772455155849457,0.8016529083251953,0.6612709760665894
Vanilla_Clip_with_Frozen_VAE,0,1,4,0.001,1.0,13,0.08656340837478638,0.7100218534469604,0.6286187767982483,0.7100218534469604,0.6134507656097412,0.6410256624221802,0.662563145160675,0.22399400174617767,0.6036731004714966,1.6101131439208984,0.6896551847457886,0.6896551847457886,0.598802387714386,0.598802387714386,0.6280992031097412,0.662563145160675
Vanilla_Clip_with_Frozen_VAE,0,1,4,0.0001,0.0,12,0.15327110886573792,0.6566935181617737,0.5681694746017456,0.6566935181617737,0.5790320038795471,0.44813278317451477,0.7485171556472778,0.1785505712032318,0.817801833152771,1.9562873840332031,0.7297297120094299,0.7297297120094299,0.32335329055786133,0.32335329055786133,0.8347107172012329,0.7485171556472778
Vanilla_Clip_with_Frozen_VAE,0,1,4,0.0001,0.01,40,0.15122102200984955,0.7009795308113098,0.6167664527893066,0.7009795308113098,0.6061513423919678,0.5765124559402466,0.7243474125862122,0.21427886188030243,0.7433719038963318,1.7784430980682373,0.7105262875556946,0.7105262875556946,0.485029935836792,0.485029935836792,0.7272727489471436,0.7243474125862122
Vanilla_Clip_with_Frozen_VAE,0,1,4,0.0001,0.1,14,0.1588485985994339,0.6750179529190063,0.5880635380744934,0.6750179529190063,0.6023160219192505,0.5986394286155701,0.7359192371368408,0.20342756807804108,0.7142224311828613,1.6348841190338135,0.6929134130477905,0.6929134130477905,0.5269461274147034,0.5269461274147034,0.6776859760284424,0.7359192371368408
Vanilla_Clip_with_Frozen_VAE,0,1,4,0.0001,1.0,23,0.16858920454978943,0.6319385170936584,0.546543300151825,0.6319385170936584,0.5687880516052246,0.4864864945411682,0.7725622057914734,0.14563706517219543,0.7693620920181274,1.5740243196487427,0.6847826242446899,0.6847826242446899,0.3772455155849457,0.3772455155849457,0.7603305578231812,0.7725622057914734
Vanilla_Clip_with_Frozen_VAE,0,1,4,1e-05,0.0,153,0.1921532303094864,0.6418865323066711,0.5442668199539185,0.6418865323066711,0.5543623566627502,0.37719297409057617,0.784771203994751,0.13134129345417023,0.8568706512451172,1.730871558189392,0.7049180269241333,0.7049180269241333,0.257485032081604,0.257485032081604,0.8512396812438965,0.784771203994751
Vanilla_Clip_with_Frozen_VAE,0,1,4,1e-05,0.01,93,0.1839698702096939,0.6373164057731628,0.5418913960456848,0.6373164057731628,0.5508734583854675,0.5676567554473877,0.7847095727920532,0.10059605538845062,0.7363376617431641,1.246227502822876,0.6323529481887817,0.6323529481887817,0.514970064163208,0.514970064163208,0.586776852607727,0.7847095727920532
Vanilla_Clip_with_Frozen_VAE,0,1,4,1e-05,0.1,251,0.16013631224632263,0.649523913860321,0.5681694746017456,0.649523913860321,0.5659177303314209,0.42677825689315796,0.7725223898887634,0.15027618408203125,0.8456152081489563,1.759623646736145,0.7083333134651184,0.7083333134651184,0.3053892254829407,0.3053892254829407,0.8264462947845459,0.7725223898887634
Vanilla_Clip_with_Frozen_VAE,0,1,4,1e-05,1.0,217,0.18560265004634857,0.6434542536735535,0.551442563533783,0.6434542536735535,0.5571831464767456,0.2626262605190277,0.7855600118637085,0.18213844299316406,0.8953208327293396,3.767664670944214,0.8387096524238586,0.8387096524238586,0.15568862855434418,0.15568862855434418,0.9586777091026306,0.7855600118637085
